24.179, -23.931, 97.176
24.093, -23.981, 97.243
24.007, -24.032, 97.291
23.921, -24.083, 97.338
23.835, -24.134, 97.383
23.75, -24.187, 97.441
23.664, -24.239, 97.482
23.58, -24.292, 97.522
23.495, -24.346, 97.561
23.411, -24.4, 97.611
23.327, -24.454, 97.647
23.244, -24.509, 97.682
23.161, -24.565, 97.715
23.078, -24.621, 97.748
22.995, -24.677, 97.779
22.912, -24.734, 97.809
22.83, -24.791, 97.838
22.749, -24.848, 97.867
22.667, -24.906, 97.894
22.586, -24.964, 97.921
22.505, -25.023, 97.946
22.424, -25.082, 97.971
22.344, -25.141, 97.995
22.263, -25.201, 98.018
22.184, -25.261, 98.04
22.104, -25.322, 98.062
22.025, -25.383, 98.082
21.945, -25.444, 98.102
21.867, -25.505, 98.122
21.788, -25.567, 98.141
21.71, -25.629, 98.159
21.632, -25.692, 98.176
21.554, -25.755, 98.193
21.476, -25.818, 98.209
21.399, -25.881, 98.219
21.322, -25.945, 98.235
21.245, -26.009, 98.249
21.169, -26.074, 98.263
21.093, -26.138, 98.277
21.017, -26.203, 98.29
20.941, -26.269, 98.298
20.865, -26.334, 98.31
20.79, -26.4, 98.322
20.715, -26.466, 98.333
20.641, -26.533, 98.344
20.566, -26.6, 98.351
20.492, -26.667, 98.361
20.418, -26.734, 98.371
20.344, -26.802, 98.38
20.271, -26.869, 98.386
20.198, -26.938, 98.394
20.125, -27.006, 98.402
20.052, -27.075, 98.41
19.979, -27.143, 98.415
19.907, -27.213, 98.422
19.835, -27.282, 98.428
19.764, -27.352, 98.435
19.692, -27.422, 98.439
19.621, -27.492, 98.444
19.55, -27.562, 98.45
19.479, -27.633, 98.453
19.409, -27.704, 98.458
19.338, -27.775, 98.462
19.269, -27.847, 98.465
19.199, -27.918, 98.469
19.129, -27.99, 98.472
19.06, -28.062, 98.474
18.991, -28.135, 98.477
18.922, -28.208, 98.48
18.854, -28.28, 98.481
18.786, -28.354, 98.483
18.718, -28.427, 98.485
18.65, -28.501, 98.486
18.583, -28.574, 98.488
18.515, -28.648, 98.489
18.449, -28.723, 98.489
18.382, -28.797, 98.49
18.315, -28.872, 98.49
18.249, -28.947, 98.49
18.183, -29.022, 98.49
18.118, -29.098, 98.489
18.052, -29.173, 98.489
17.987, -29.249, 98.488
17.922, -29.325, 98.487
17.858, -29.402, 98.485
17.793, -29.478, 98.484
17.729, -29.555, 98.482
17.665, -29.632, 98.48
17.602, -29.709, 98.479
17.539, -29.786, 98.476
17.476, -29.864, 98.473
17.413, -29.942, 98.471
17.35, -30.02, 98.467
17.288, -30.098, 98.465
17.226, -30.177, 98.461
17.165, -30.256, 98.458
17.103, -30.335, 98.454
17.042, -30.414, 98.449
16.981, -30.493, 98.446
16.921, -30.573, 98.441
16.861, -30.653, 98.438
16.801, -30.733, 98.432
16.741, -30.813, 98.426
16.681, -30.893, 98.422
16.622, -30.974, 98.416
16.564, -31.055, 98.412
16.505, -31.136, 98.405
16.447, -31.217, 98.398
16.389, -31.299, 98.393
16.331, -31.38, 98.386
16.274, -31.462, 98.381
16.217, -31.545, 98.373
16.16, -31.627, 98.368
16.104, -31.709, 98.359
16.048, -31.792, 98.35
15.992, -31.875, 98.344
15.936, -31.958, 98.335
15.881, -32.042, 98.329
15.826, -32.125, 98.319
15.772, -32.209, 98.309
15.718, -32.293, 98.303
15.664, -32.378, 98.292
15.61, -32.462, 98.285
